RowId;l1;InsertTime;Database;Schema;Table;row_count;reserved_MB;data_MB;index_size_MB;unused_MB;Flag_UltimoDiaMes;DifReserved_MB_MesAnterior;DifQtdLinhas_MesAnterior;DifReserved_MB_DiaAnterior;DifQtdLinhas_DiaAnterior;Limite_Atingido;Id_Tamanho;Id_Crescimento;Classificacao_PorTamanho;Classificacao_PorCrescimento;Objeto;MediaCrescimentoAnual_MBMes;MediaCrescimentoTrimestral_MBDia;MediaCrescimentoAnual_LinhaMes;MediaCrescimentoTrimestral_LinhaDia;Perc_Crescimento_MB_Mes;Perc_Crescimento_MB_Dia;Perc_Crescimento_Linhas_Mes;Perc_Crescimento_Linhas_Dia;Data_Inclusao
111339530;0 ;2025-08-31 19:00:00;Senior;dbo;R014MHE;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R014MHE;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339531;1 ;2025-08-31 19:00:00;Senior;dbo;r349sud;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349sud;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339532;1 ;2025-08-31 19:00:00;Senior;dbo;r349dr2;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349dr2;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339533;1 ;2025-08-31 19:00:00;Senior;dbo;R040TOT;21;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R040TOT;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339534;1 ;2025-08-31 19:00:00;Senior;dbo;r014mpf;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r014mpf;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339535;1 ;2025-08-31 19:00:00;Senior;dbo;r349pro;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349pro;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339536;0 ;2025-08-31 19:00:00;Senior;dbo;r349fgc;269;0;0;0;0;S;0;4;0;0;S;0;5;0 - Zero MB;5 - Quantidade de linhas fora do limite de crescimento mensal;Senior.dbo.r349fgc;0.0;0.0;2.6666666666666665;0.10869565217391304;0.00;0.00;0.00;0.00;2025-08-31
111339537;0 ;2025-08-31 19:00:00;Senior;dbo;R041APO;1;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R041APO;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339538;1 ;2025-08-31 19:00:00;Senior;dbo;R035RIS;284;0;0;0;0;S;0;1;0;0;S;0;5;0 - Zero MB;5 - Quantidade de linhas fora do limite de crescimento mensal;Senior.dbo.R035RIS;0.0;0.0;0.9166666666666666;0.07608695652173914;0.00;0.00;0.00;0.00;2025-08-31
111339539;0 ;2025-08-31 19:00:00;Senior;dbo;r349adv;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349adv;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339540;0 ;2025-08-31 19:00:00;Senior;dbo;r350icd;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r350icd;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339541;1 ;2025-08-31 19:00:00;Senior;dbo;R041MAP;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R041MAP;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339542;1 ;2025-08-31 19:00:00;Senior;dbo;r046atr;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r046atr;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339543;0 ;2025-08-31 19:00:00;Senior;dbo;R900CPL;355;0;0;0;0;S;0;4;0;0;S;0;5;0 - Zero MB;5 - Quantidade de linhas fora do limite de crescimento mensal;Senior.dbo.R900CPL;0.0;0.0;1.0833333333333333;0.05434782608695652;0.00;0.00;0.00;0.00;2025-08-31
